name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Gurugram, Haryana, India",2023-06-05,37.5,26,31.8,39,26,33.1,19.1,50.4,0,0,0,,0,0,29.5,18.4,266.4,1004.5,28.3,3.3,305.2,26.3,9,10,2023-06-05T05:24:04,2023-06-05T19:16:31,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42181099999"
"Gurugram, Haryana, India",2023-06-06,38,24,31.5,38.8,24,31.8,17.1,45.1,0.102,100,4.17,rain,0,0,37.1,14.8,280.8,1004.2,47.2,3.3,284.7,24.8,9,10,2023-06-06T05:23:57,2023-06-06T19:16:58,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"42182099999,42176099999,VIDP,42181099999"
"Gurugram, Haryana, India",2023-06-07,38.1,26.4,32.5,37.2,26.4,32.2,14.7,37,0,0,0,,0,0,42.5,13,273.8,1004.1,17,3.6,285.1,24.8,9,10,2023-06-07T05:23:52,2023-06-07T19:17:25,0.61,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42181099999"
"Gurugram, Haryana, India",2023-06-08,39.8,28,34.2,40.8,28.3,33.8,14.2,31.8,0,0,0,,0,0,40.3,18.4,293.1,1003.4,8.2,3.5,300.2,25.8,9,10,2023-06-08T05:23:48,2023-06-08T19:17:51,0.65,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42181099999"
"Gurugram, Haryana, India",2023-06-09,40.3,29,33.9,42.9,29.9,35.1,17.6,39.3,0,0,0,,0,0,35.3,17.9,259,1000.6,40.2,3.8,308.1,26.6,9,10,2023-06-09T05:23:45,2023-06-09T19:18:17,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42181099999"
"Gurugram, Haryana, India",2023-06-10,41.4,29.3,34.5,44.9,30,35.9,17.8,38,0,0,0,,0,0,40.7,19.4,263,999,45.9,3.6,271.8,23.5,8,10,2023-06-10T05:23:43,2023-06-10T19:18:41,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42181099999"
"Gurugram, Haryana, India",2023-06-11,38,27,32.8,41,29.2,34.5,19.3,47.5,0.873,100,8.33,rain,0,0,38.5,20.5,281.1,1000,37.3,3.4,279.8,24.3,9,10,2023-06-11T05:23:43,2023-06-11T19:19:05,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"42182099999,42176099999,VIDP,42181099999"
"Gurugram, Haryana, India",2023-06-12,40,29,35,44,31.4,37.9,20.1,43.5,0,0,0,,0,0,41.4,23.7,278.2,998.9,22.1,3.3,303.4,26.4,9,10,2023-06-12T05:23:44,2023-06-12T19:19:27,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42181099999"
"Gurugram, Haryana, India",2023-06-13,41.2,31.7,36.6,44.5,34.9,39,18.9,37.6,0,0,0,,0,0,53.6,30.7,268.7,998.8,6.2,3.1,300.9,26,9,10,2023-06-13T05:23:47,2023-06-13T19:19:49,0.82,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42181099999"
"Gurugram, Haryana, India",2023-06-14,40.3,30,35.3,43.6,30,37.3,18.7,38.4,0,0,0,,0,0,51.8,23.9,274,999.9,37.1,3.5,288.4,25.1,9,30,2023-06-14T05:23:50,2023-06-14T19:20:10,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42181099999"
"Gurugram, Haryana, India",2023-06-15,37,29,33.5,40.3,30.8,35.3,18.9,42.7,0,0,0,,0,0,46.4,25.7,275.9,1001.3,51.7,4.4,280.1,24.1,9,10,2023-06-15T05:23:55,2023-06-15T19:20:30,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42181099999,remote"
"Gurugram, Haryana, India",2023-06-16,38.6,28,32.1,43.4,30,35.7,21,53.8,12.965,100,4.17,rain,0,0,40.7,18.4,254.8,1001.2,61.9,3.6,247.6,21.6,9,10,2023-06-16T05:24:01,2023-06-16T19:20:49,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42182099999,42176099999,VIDP,42181099999"
"Gurugram, Haryana, India",2023-06-17,37.2,29.7,32.5,42.2,35,37.7,23.3,60.5,1.491,100,4.17,rain,0,0,29.9,13,238.3,1001.3,73.6,3.4,255.2,22.2,8,10,2023-06-17T05:24:08,2023-06-17T19:21:07,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42182099999,42176099999,VIDP,42181099999"
"Gurugram, Haryana, India",2023-06-18,35,29,31.3,41.9,33.4,37,24.1,66.2,2.983,100,4.17,rain,0,0,33.5,17.6,115.9,1001.1,85.9,3.1,225.9,19.3,8,10,2023-06-18T05:24:17,2023-06-18T19:21:24,0,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"42182099999,42176099999,VIDP,42181099999"
"Gurugram, Haryana, India",2023-06-19,33,26,28.6,39.7,26,32.7,24.7,80.2,7.508,100,12.5,rain,0,0,38.5,16.6,62.5,1000.1,91.1,3.5,190.6,16.4,8,10,2023-06-19T05:24:26,2023-06-19T19:21:40,0.04,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"42182099999,42176099999,VIDP,42181099999"
"Gurugram, Haryana, India",2023-06-20,36,27,31.5,45.3,31.2,37.4,24.3,66.9,2.982,100,8.33,rain,0,0,38.9,14.8,75.4,1000,68.3,3.6,210.3,18.3,7,10,2023-06-20T05:24:37,2023-06-20T19:21:55,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"42182099999,42176099999,VIDP,42181099999"
"Gurugram, Haryana, India",2023-06-21,36,26,30.9,44.2,26,36.9,24.8,71.1,0.373,100,4.17,rain,0,0,37.1,14.9,221.2,1001.2,66.5,3.4,226.1,19.5,7,30,2023-06-21T05:24:49,2023-06-21T19:22:09,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"42182099999,42176099999,VIDP,42181099999"
"Gurugram, Haryana, India",2023-06-22,36,29,32.4,45.1,36,40.1,25.3,67.3,0.254,100,4.17,rain,0,0,27.4,13.2,239.9,1001.1,75.2,3.2,181.6,15.8,5,30,2023-06-22T05:25:02,2023-06-22T19:22:21,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"42182099999,42176099999,VIDP,42181099999"
"Gurugram, Haryana, India",2023-06-23,36.5,27,32.8,46,31.7,41.8,26.2,69.8,30.675,100,4.17,rain,0,0,29.9,14.8,268,1000.9,77.1,3.2,174,15,8,30,2023-06-23T05:25:16,2023-06-23T19:22:33,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"42182099999,42176099999,VIDP,42181099999"
"Gurugram, Haryana, India",2023-06-24,36.2,30,32.3,45.3,36.2,40.5,25.7,68.7,0,0,0,rain,0,0,33.5,15.9,86.1,1000.2,81.8,2.8,228.3,19.7,7,60,2023-06-24T05:25:31,2023-06-24T19:22:43,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42181099999"
"Gurugram, Haryana, India",2023-06-25,30,24.9,26.4,38.9,24.9,28.8,25.2,93.2,40.052,100,16.67,rain,0,0,40.7,26,146.6,1002.3,89.7,2.7,100.7,8.7,4,60,2023-06-25T05:25:47,2023-06-25T19:22:52,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42182099999,42176099999,VIDP,42181099999"
"Gurugram, Haryana, India",2023-06-26,31,26,28.7,42.4,26,34.6,26.1,86.6,5.966,100,8.33,rain,0,0,22.3,13,122.9,1002.4,83.1,2.5,139,12,6,10,2023-06-26T05:26:04,2023-06-26T19:23:00,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42182099999,42176099999,VIDP,42181099999"
"Gurugram, Haryana, India",2023-06-27,33.6,26,29.5,42.4,26,37.1,26.9,86.5,1.297,100,8.33,rain,0,0,22,14.8,70.3,1001.3,74.6,2.5,236.8,20.3,8,30,2023-06-27T05:26:22,2023-06-27T19:23:06,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42182099999,42176099999,VIDP,42181099999"
"Gurugram, Haryana, India",2023-06-28,34.1,27,29.4,42.8,31.5,36.6,26.5,85.3,10.44,100,4.17,rain,0,0,25.9,19.5,84.1,1002.3,65.8,2.8,199.3,17.2,7,30,2023-06-28T05:26:40,2023-06-28T19:23:11,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42182099999,42176099999,VIDP,42181099999"
"Gurugram, Haryana, India",2023-06-29,32.6,24.7,28.8,41.9,24.7,35,26.3,87.4,21,100,8.33,rain,0,0,34.6,17.2,85.3,1001.7,81,3.3,143.2,12.3,7,10,2023-06-29T05:27:00,2023-06-29T19:23:15,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"42182099999,42176099999,VIDP,42181099999"
"Gurugram, Haryana, India",2023-06-30,32,25,28.4,40.7,25,34.4,26.4,89.8,9.104,100,8.33,rain,0,0,35.3,14.8,72.1,1000.1,82.5,3.1,227.6,19.6,8,30,2023-06-30T05:27:21,2023-06-30T19:23:18,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42182099999,42176099999,VIDP,42181099999"
"Gurugram, Haryana, India",2023-07-01,33,26.9,29.5,42.3,30.7,36.3,26.2,83,0,0,0,,0,0,23.4,11.2,67.8,1000.8,72.3,3.1,251.3,21.6,8,30,2023-07-01T05:27:43,2023-07-01T19:23:19,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42181099999"
"Gurugram, Haryana, India",2023-07-02,35.2,27,30.7,42.6,31.6,37.3,25.7,76.7,0,0,0,,0,0,27.7,9.4,44.7,1001.5,53.7,3.7,268,23.1,8,30,2023-07-02T05:28:05,2023-07-02T19:23:19,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42181099999,remote"
"Gurugram, Haryana, India",2023-07-03,37.1,29,32.9,46.5,36.8,41.7,26.1,69.6,0,0,0,,0,0,29.2,9.6,204.8,1000.8,44.2,3.6,270.6,23.4,9,10,2023-07-03T05:28:28,2023-07-03T19:23:18,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42181099999"
"Gurugram, Haryana, India",2023-07-04,35.4,26,31,47.3,26,39.9,26.9,79.7,10.491,100,8.33,rain,0,0,46.4,25,145.6,999.5,75.5,3.2,249.9,21.6,8,30,2023-07-04T05:28:52,2023-07-04T19:23:16,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42182099999,42176099999,VIDP,42181099999"
"Gurugram, Haryana, India",2023-07-05,33.4,26,29.7,44.4,26,37.9,27.2,87.3,15.44,100,8.33,rain,0,0,46.4,27.7,78.5,999.7,83.3,2.6,221,19.1,7,30,2023-07-05T05:29:17,2023-07-05T19:23:12,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42182099999,42176099999,VIDP,42181099999"
"Gurugram, Haryana, India",2023-07-06,30,26,28.3,39.2,26,34.8,26.9,92,7.22,100,4.17,rain,0,0,33.5,18.1,77.4,1001.6,88.5,2.9,153,13.4,6,30,2023-07-06T05:29:42,2023-07-06T19:23:06,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"42182099999,42176099999,VIDP,42181099999"
"Gurugram, Haryana, India",2023-07-07,32.6,27,29.6,42.3,31.9,37.1,26.6,84.7,0,0,0,rain,0,0,29.9,16.6,95.8,1002.2,82.4,3.1,175.9,15.4,7,30,2023-07-07T05:30:08,2023-07-07T19:23:00,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42181099999"
"Gurugram, Haryana, India",2023-07-08,29,26,27.3,36.8,26,32.2,26.8,97.2,54.703,100,20.83,rain,0,0,34.6,14.8,83.4,1002.1,99,2.1,88.8,7.5,3,30,2023-07-08T05:30:35,2023-07-08T19:22:51,0.67,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"42182099999,42176099999,VIDP,42181099999"
"Gurugram, Haryana, India",2023-07-09,30,26,27,40.4,26,30.4,26.5,97.5,66.6,100,20.83,rain,0,0,28.4,13.6,102.8,1001.4,93.8,2.1,110.5,9.5,4,30,2023-07-09T05:31:02,2023-07-09T19:22:42,0.7,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"42182099999,42176099999,VIDP,42181099999"
"Gurugram, Haryana, India",2023-07-10,31,26,27.5,44.4,26,31.9,26.8,96.1,2.781,100,8.33,rain,0,0,27,13,51.1,1001.6,90.1,2.3,137,11.9,5,30,2023-07-10T05:31:30,2023-07-10T19:22:31,0.75,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"42182099999,42176099999,VIDP,42181099999"
"Gurugram, Haryana, India",2023-07-11,32.1,26,28.5,42.3,26,33.6,26.3,88.9,2.237,100,4.17,rain,0,0,20.5,9.4,342.9,1001.8,87.6,3,181.1,15.8,7,30,2023-07-11T05:31:58,2023-07-11T19:22:19,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"42182099999,42176099999,VIDP,42181099999"
"Gurugram, Haryana, India",2023-07-12,32,27,29.3,44.2,31.9,37.2,27.1,88.3,0.478,100,8.33,rain,0,0,23,12.3,50.8,1001.2,78.7,2.8,167.3,14.7,7,30,2023-07-12T05:32:27,2023-07-12T19:22:05,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"42182099999,42176099999,VIDP,42181099999"
"Gurugram, Haryana, India",2023-07-13,32.3,27,29.6,46.2,31.7,38.5,27.4,88.3,0.509,100,4.17,rain,0,0,24.1,16.7,83.6,1001.4,73.5,2.6,188.8,16.3,7,30,2023-07-13T05:32:57,2023-07-13T19:21:50,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42182099999,42176099999,VIDP,42181099999"
"Gurugram, Haryana, India",2023-07-14,32.5,27,29.4,44.2,31.9,38.1,27.5,89.6,7.457,100,4.17,rain,0,0,20.9,14.8,102.7,1002.4,83.2,2.6,165,14.4,5,30,2023-07-14T05:33:26,2023-07-14T19:21:34,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42182099999,42176099999,VIDP,42181099999"
"Gurugram, Haryana, India",2023-07-15,33,26,29.5,43.8,26,37,27,87.1,16.728,100,4.17,rain,0,0,40.7,22.1,201.8,1002,74.5,3.1,180.8,15.5,6,30,2023-07-15T05:33:57,2023-07-15T19:21:16,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42182099999,VIDP,42181099999"
"Gurugram, Haryana, India",2023-07-16,33,26.9,28.9,43.8,31.2,36.1,26.8,88.9,7.254,100,12.5,rain,0,0,26.3,13,214.3,1002.1,86.7,3.3,181.7,15.6,6,30,2023-07-16T05:34:27,2023-07-16T19:20:57,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42182099999,42176099999,VIDP,42181099999"
"Gurugram, Haryana, India",2023-07-17,33,28,30.4,46.2,34.5,40.4,27.7,86.1,0,0,0,rain,0,0,18.4,11.2,173.9,1001.1,84.4,3.2,191.7,16.7,6,30,2023-07-17T05:34:58,2023-07-17T19:20:36,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42181099999"
"Gurugram, Haryana, India",2023-07-18,32,28,29.3,44.4,34.5,38.7,27.9,92.1,2.014,100,12.5,rain,0,0,24.1,14,108.3,1000.9,90.6,2.7,161.9,13.9,5,30,2023-07-18T05:35:30,2023-07-18T19:20:14,0,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"42182099999,42176099999,VIDP,42181099999"
"Gurugram, Haryana, India",2023-07-19,34.4,28,30.8,46.2,34.5,40.2,27.2,82.5,0,0,0,rain,0,0,33.8,14.8,98.9,1000.7,78.2,3.7,223.2,19.3,7,30,2023-07-19T05:36:02,2023-07-19T19:19:51,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42181099999"
"Gurugram, Haryana, India",2023-07-20,36.5,29,32.7,47.7,37.6,42,26.3,70.4,0.2,100,4.17,rain,0,0,22.7,9.4,101.5,1000.8,70.9,3.8,262.2,22.7,8,30,2023-07-20T05:36:34,2023-07-20T19:19:26,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42182099999,42176099999,VIDP,42181099999"
"Gurugram, Haryana, India",2023-07-21,36.6,30,33.1,48.3,40.4,44.1,27.1,71.9,0,0,0,rain,0,0,24.8,14.8,109.9,1002.2,63.6,3.5,235.8,20.3,8,30,2023-07-21T05:37:06,2023-07-21T19:19:00,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42181099999"
"Gurugram, Haryana, India",2023-07-22,35,29,32,47,39.1,42.7,27.3,77.2,0,0,0,,0,0,41,18.6,85.6,1004.5,61.8,3.6,180.6,15.7,7,30,2023-07-22T05:37:38,2023-07-22T19:18:33,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42181099999"
"Gurugram, Haryana, India",2023-07-23,35.4,29,32.1,46.7,35.6,41.1,26.3,72.1,0.051,100,4.17,rain,0,0,46.8,20.5,83.3,1004.6,52.2,4,247.7,21.5,8,10,2023-07-23T05:38:11,2023-07-23T19:18:04,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42182099999,42176099999,VIDP,42181099999"
"Gurugram, Haryana, India",2023-07-24,35.8,29,32.3,44.9,36.8,41.1,26.1,70.5,0,0,0,rain,0,0,34.9,18.4,92.4,1002.2,65.1,4.1,207.7,18.1,7,30,2023-07-24T05:38:44,2023-07-24T19:17:34,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42181099999"
"Gurugram, Haryana, India",2023-07-25,34.6,29,31.1,47.3,36.8,41.5,27.4,81.2,0,0,0,,0,0,30.2,14.8,98.4,1002.5,74.3,3.4,183.7,16.1,7,30,2023-07-25T05:39:17,2023-07-25T19:17:03,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42181099999"
"Gurugram, Haryana, India",2023-07-26,30.9,25,27.8,38.9,25,32.7,26.1,91.1,9.461,100,12.5,rain,0,0,25.9,14.8,91.6,1004.4,79.8,2.9,115.3,9.8,4,30,2023-07-26T05:39:50,2023-07-26T19:16:30,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"42182099999,42176099999,VIDP,42181099999"
"Gurugram, Haryana, India",2023-07-27,34,27,29.6,45.3,31.2,37.1,26.6,84.5,0.3,100,4.17,rain,0,0,17.3,11.2,168.7,1003.4,81.7,3.2,158.4,13.9,7,30,2023-07-27T05:40:23,2023-07-27T19:15:56,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42182099999,42176099999,VIDP,42181099999"
"Gurugram, Haryana, India",2023-07-28,33,25,28.7,43.8,25,34.4,26.2,87.1,24.896,100,12.5,rain,0,0,18,14.8,252.8,1001.4,88.6,3.1,116.3,9.7,5,30,2023-07-28T05:40:56,2023-07-28T19:15:21,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42182099999,42176099999,VIDP,42181099999"
"Gurugram, Haryana, India",2023-07-29,31,26,27.8,40.7,26,32.5,26.4,92.4,4.509,100,4.17,rain,0,0,24.8,11.2,193.1,1000.7,85.1,3.1,115.6,9.9,6,30,2023-07-29T05:41:30,2023-07-29T19:14:44,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"42182099999,42176099999,VIDP,42181099999"
"Gurugram, Haryana, India",2023-07-30,34.2,26,29.7,44.7,26,35.8,26.2,82.8,0,0,0,rain,0,0,29.2,13,254.1,999.8,69,3.5,195.8,16.8,8,10,2023-07-30T05:42:03,2023-07-30T19:14:06,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42181099999"
"Gurugram, Haryana, India",2023-07-31,34.4,28,31,45.3,34.3,39.6,26.6,78.2,0,0,0,,0,0,31.7,14.8,260.3,999.4,55.7,3.4,243.6,21,8,30,2023-07-31T05:42:37,2023-07-31T19:13:27,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42181099999"
"Gurugram, Haryana, India",2023-08-01,35.5,28,31.2,44.6,33,39.1,26,75.1,0,0,0,,0,0,35.6,16.6,257.5,998.6,55.6,3.9,245.5,21.2,8,30,2023-08-01T05:43:10,2023-08-01T19:12:47,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42181099999"
"Gurugram, Haryana, India",2023-08-02,34.6,28.8,30.6,47.3,34.6,39.1,26.6,79.7,1.272,100,4.17,rain,0,0,37.1,18.4,251.2,999.4,71.9,3.7,212.1,18.3,7,30,2023-08-02T05:43:44,2023-08-02T19:12:06,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42182099999,42176099999,VIDP,42181099999"
"Gurugram, Haryana, India",2023-08-03,35,27.5,30.6,46.7,32.7,39,26.8,81.2,5.465,100,8.33,rain,0,0,37.1,18.4,270.6,999.4,76.8,3.5,207.6,17.8,8,30,2023-08-03T05:44:17,2023-08-03T19:11:23,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42182099999,42176099999,VIDP,42181099999"
"Gurugram, Haryana, India",2023-08-04,33.1,27,29.4,43,31.9,36.7,26.7,86.4,31.613,100,12.5,rain,0,0,24.8,16.6,245.4,1001.6,90.5,3.1,159.3,13.7,5,30,2023-08-04T05:44:51,2023-08-04T19:10:39,0.59,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"42182099999,42176099999,VIDP,42181099999"
"Gurugram, Haryana, India",2023-08-05,33,26,29.5,42.3,26,37.5,27.2,88,8.983,100,12.5,rain,0,0,29.9,14.8,276.9,1002.9,92,2.8,170.8,14.6,6,30,2023-08-05T05:45:24,2023-08-05T19:09:54,0.62,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"42182099999,VIDP,42181099999"
"Gurugram, Haryana, India",2023-08-06,34.1,29,31.4,43.5,35.1,39.4,25.9,73.6,0,0,0,,0,0,36.7,22.3,248.9,1000.4,67.9,3.7,239.7,20.6,8,30,2023-08-06T05:45:57,2023-08-06T19:09:08,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,VIDP,42181099999"
